G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40
6.3792000	8.0659000	10.3230000	6.7901000	7.9581000	8.4776000	11.6110000	8.9661000	7.3948000	6.3199000	7.5535000	6.9435000	6.2683000	8.9108000	11.2850000	7.2538000	10.2380000	7.4554000	7.6677000	11.5280000	8.3299000	8.6612000	11.6500000	9.5952000	8.9017000	8.2991000	9.4151000	9.4526000	8.8261000	8.0040000	6.4399000	7.7711000	7.2053000	9.3583000	9.2483000	8.3407000	8.4782000	8.1444000	9.4188000	5.1549000
6.5357000	8.0864000	9.9684000	6.9953000	8.1871000	8.3365000	11.9070000	8.9758000	7.5215000	6.1837000	7.3602000	7.1251000	6.2651000	8.8589000	8.3028000	7.4407000	10.0660000	7.6958000	7.3037000	11.3260000	8.1474000	8.6200000	11.8650000	9.7431000	8.9372000	8.0177000	8.8611000	10.4400000	8.5664000	8.0740000	6.2489000	7.9720000	7.1453000	8.5822000	9.4265000	8.3566000	8.5877000	8.0985000	9.6675000	5.1776000
6.4231000	8.0101000	10.1560000	6.7900000	7.8290000	8.4726000	11.5910000	8.9188000	7.3346000	6.3126000	7.5539000	6.8175000	6.4380000	8.6964000	8.5497000	7.1393000	10.1600000	7.5714000	7.7312000	11.3520000	8.3842000	8.7735000	11.5750000	9.6062000	8.7597000	8.2060000	9.3866000	10.8750000	9.0906000	8.5664000	6.3464000	7.8760000	7.1869000	8.7963000	9.2548000	8.2616000	8.4679000	8.3232000	9.4849000	5.2300000
6.3934000	8.5282000	9.9237000	6.8384000	7.6327000	8.6503000	11.5250000	8.9265000	7.2150000	6.3654000	7.8123000	6.7125000	6.7608000	8.6486000	8.5730000	7.2981000	10.2810000	7.4264000	8.2772000	11.5350000	8.4052000	9.1992000	11.8810000	9.4607000	8.6439000	9.3760000	9.9973000	10.1450000	9.3163000	7.9702000	7.0729000	8.1634000	7.4734000	9.4079000	9.0412000	8.1380000	8.4527000	8.3825000	9.2188000	5.1255000
6.7092000	8.4081000	9.9411000	6.9600000	7.5284000	8.7447000	11.2430000	8.7953000	7.1980000	6.5655000	7.7836000	6.5597000	6.8386000	8.6680000	9.7438000	6.7337000	10.0840000	7.5777000	8.3802000	12.0710000	8.3283000	8.9547000	12.1440000	9.5304000	8.6375000	8.8805000	9.7349000	9.6194000	8.9821000	7.9261000	7.1230000	8.1899000	7.6134000	9.3072000	8.9076000	7.7756000	8.2296000	8.4879000	9.3278000	5.0741000
6.6468000	8.4954000	9.8514000	6.7676000	7.5786000	8.5795000	11.4810000	9.0105000	7.0943000	6.2942000	7.9279000	6.6473000	6.7835000	8.5260000	8.9869000	7.1761000	10.0660000	7.4983000	8.2206000	11.7040000	8.2764000	9.1011000	11.8470000	9.5421000	8.7740000	9.2937000	9.8307000	10.7100000	9.3662000	10.1590000	7.0972000	8.1452000	7.6542000	9.2356000	9.0501000	8.1394000	8.4113000	8.5372000	9.2098000	5.1967000
7.3975000	8.4803000	9.5235000	7.2262000	7.6641000	8.7594000	9.5819000	8.5599000	7.1949000	5.9762000	8.9075000	6.8053000	7.4795000	8.5247000	9.9077000	6.6159000	10.5900000	7.6046000	7.6574000	13.5930000	7.9382000	8.8077000	8.2722000	10.2150000	8.5590000	9.3277000	10.8090000	9.1772000	9.1532000	8.2640000	6.4181000	8.1391000	7.2078000	8.8415000	8.7446000	9.1170000	8.4248000	8.9284000	8.5442000	5.4723000
7.7801000	8.1311000	9.8023000	7.1401000	8.0618000	8.9463000	7.6603000	8.2466000	7.4935000	6.4755000	8.3821000	6.3620000	7.3644000	8.7996000	10.2760000	7.1093000	10.7420000	7.9245000	8.0844000	13.5580000	7.7794000	8.6507000	9.6329000	10.8290000	8.3472000	9.3807000	12.1860000	8.7684000	9.4609000	7.7808000	6.7695000	8.4251000	6.9013000	9.2382000	8.8799000	8.9313000	7.9330000	8.3611000	8.7956000	5.3843000
8.3400000	7.5846000	8.6018000	7.5805000	8.1489000	8.7976000	8.4436000	7.9776000	8.2128000	7.2457000	8.2378000	6.7465000	7.3905000	8.5661000	9.9150000	7.3885000	10.5980000	7.6943000	8.3547000	13.2530000	7.7597000	8.8818000	8.2372000	10.4180000	8.6380000	9.0240000	11.8180000	10.8400000	9.4072000	8.0040000	9.5895000	8.3506000	6.9403000	9.1712000	9.2198000	8.4098000	7.9301000	8.5074000	9.0081000	5.5572000
8.5087000	8.5371000	8.6598000	7.4943000	8.6568000	8.5417000	9.5901000	8.5292000	8.1020000	7.5355000	7.1085000	7.4242000	7.2417000	8.5224000	11.3490000	8.1289000	9.5473000	8.2375000	7.9358000	13.3530000	8.2644000	8.5445000	8.1005000	10.3330000	8.4730000	8.7722000	11.8290000	8.5271000	8.1001000	7.8867000	8.7592000	8.5017000	6.9885000	8.5419000	8.5268000	8.3591000	8.2234000	7.9179000	9.3200000	5.4746000
7.0019000	8.0967000	9.5780000	7.2361000	7.2347000	8.4261000	10.0280000	8.4715000	7.4221000	5.5266000	8.2147000	6.2783000	9.0468000	8.4499000	11.0610000	7.3363000	11.3200000	7.5344000	7.9629000	12.6820000	8.1922000	8.4973000	9.9619000	10.2970000	9.4016000	9.2348000	10.3860000	9.7309000	9.3464000	10.0810000	7.5769000	10.5190000	7.1275000	8.5968000	9.3694000	10.4640000	7.8099000	8.1119000	9.1005000	5.5033000
6.9055000	8.2023000	9.6612000	7.3426000	7.1867000	8.3934000	10.0180000	8.1907000	7.5187000	5.3958000	8.3323000	6.1203000	9.4391000	8.6794000	8.2677000	7.3205000	11.4630000	7.4136000	7.8680000	12.7680000	7.8442000	8.5753000	10.2750000	10.4640000	9.3704000	9.2936000	9.9692000	8.2798000	9.2048000	7.7807000	7.4253000	10.3590000	6.8627000	9.1125000	9.5486000	10.3950000	7.7266000	8.0101000	8.9910000	5.5520000
7.0313000	8.2088000	9.4803000	7.0830000	7.4844000	8.3855000	9.6688000	8.6365000	7.4861000	5.8633000	8.2715000	6.1423000	9.2654000	8.5576000	10.6480000	6.8214000	11.4250000	7.8019000	8.1215000	12.6600000	8.2393000	8.2902000	10.0760000	10.1970000	9.4781000	9.2840000	10.5050000	8.4308000	9.3052000	8.3560000	7.4725000	10.2550000	7.1920000	9.0736000	9.4915000	10.4270000	7.8581000	8.1127000	8.7385000	5.4663000
6.9614000	8.0401000	9.5607000	7.4508000	7.3392000	8.4212000	9.6298000	8.7440000	7.6132000	5.6693000	8.2404000	6.4537000	9.5387000	8.5802000	11.1900000	7.0818000	11.3860000	7.7846000	8.2001000	12.8350000	8.4349000	8.8420000	10.2110000	10.3470000	9.4425000	9.3651000	10.6070000	9.9910000	9.5799000	10.0360000	7.5599000	10.4960000	7.0862000	8.7196000	9.3562000	10.6540000	7.8226000	7.9998000	8.8878000	5.3872000
6.4884000	8.7378000	9.6852000	7.1594000	7.3441000	8.7105000	8.8747000	8.8060000	7.4314000	7.0725000	8.2904000	6.1956000	8.3223000	8.5610000	11.4530000	6.6891000	10.4600000	7.7812000	8.6000000	11.5550000	8.6957000	9.1650000	11.8050000	9.6153000	8.4608000	9.0667000	10.3330000	11.6490000	9.9178000	9.6486000	7.0299000	8.5613000	7.4988000	8.7762000	8.5011000	8.7529000	8.0866000	8.3302000	8.8184000	5.3954000
6.7376000	8.7585000	9.4104000	6.9926000	7.3808000	8.7396000	9.7050000	8.1901000	7.5396000	7.5160000	8.1193000	6.4720000	8.4182000	8.3652000	10.8910000	6.8519000	10.5130000	7.1308000	8.3504000	12.4090000	8.5405000	9.0887000	11.8910000	9.7514000	8.4085000	8.9738000	10.3950000	10.4410000	10.0840000	8.5772000	7.2529000	8.3513000	7.4999000	9.0711000	8.7627000	7.9203000	8.0251000	8.4307000	8.9947000	5.4015000
7.1277000	8.5596000	9.2739000	7.2691000	7.5023000	8.6180000	9.8090000	8.5270000	7.7088000	7.5178000	7.9068000	6.5596000	8.4377000	8.3423000	11.5300000	6.6855000	10.1490000	8.0388000	8.3361000	12.3060000	8.5635000	9.1061000	11.6750000	9.7126000	8.4833000	8.9201000	10.0120000	11.4100000	9.5371000	9.0268000	7.0372000	8.4166000	7.7485000	9.5730000	8.8905000	8.0329000	8.2353000	8.7909000	8.9566000	5.4588000
6.7335000	8.5759000	9.5054000	6.9974000	7.3394000	8.6399000	9.6395000	8.8616000	7.6028000	7.0059000	8.0074000	6.4345000	8.5696000	8.2066000	8.3647000	6.6678000	10.4150000	7.8848000	8.1966000	12.2120000	8.1931000	9.0573000	11.9190000	9.8005000	8.4740000	8.9836000	10.4010000	10.7410000	9.4439000	9.0786000	7.1191000	8.2698000	7.6573000	9.0759000	8.7361000	8.1789000	7.7654000	8.3418000	8.9626000	5.3232000
6.8049000	8.8370000	9.5706000	6.9035000	7.5329000	8.4424000	9.1937000	8.7378000	7.3219000	6.8267000	7.8660000	6.3313000	8.0331000	8.4637000	11.3490000	6.8180000	10.2300000	7.5676000	8.3509000	11.7210000	8.2892000	9.2448000	11.8200000	9.5462000	8.3739000	8.8040000	10.0450000	10.7170000	9.6371000	9.5881000	7.1253000	8.2318000	7.4897000	8.7714000	8.8504000	8.7003000	8.1404000	8.1277000	8.7885000	5.4955000
6.6849000	8.6130000	9.3577000	6.9746000	7.4701000	8.5340000	9.2914000	8.2138000	7.1483000	10.7690000	7.9143000	6.4919000	7.4190000	8.2145000	9.1056000	6.4146000	10.8410000	7.6633000	8.3030000	12.5830000	8.3213000	8.8102000	11.1040000	9.5471000	8.3308000	8.8124000	11.4330000	10.4500000	10.3920000	7.9654000	7.1970000	8.5481000	7.5051000	8.7190000	8.7311000	8.0116000	7.7770000	8.2779000	9.0364000	5.6158000
6.6441000	8.2535000	9.3514000	6.7845000	7.3258000	8.5438000	9.2542000	8.2392000	7.2754000	10.0540000	7.9329000	6.4388000	7.5062000	8.1138000	10.8590000	6.1918000	10.8480000	7.5239000	7.9422000	12.8230000	8.1594000	8.7538000	10.9490000	9.9136000	8.2785000	8.7146000	11.4390000	11.5320000	10.3390000	8.3314000	7.1856000	8.3981000	7.3478000	9.2346000	8.7139000	7.9248000	7.6755000	8.2998000	9.1158000	5.4573000
6.7092000	8.6408000	9.2835000	6.8197000	7.2925000	8.5881000	9.5877000	8.2838000	7.2562000	10.2730000	7.6820000	6.5591000	7.5396000	8.3060000	11.4640000	6.3241000	10.9150000	7.5646000	8.1378000	12.2090000	8.5146000	9.5877000	11.2600000	9.9637000	8.1868000	8.6104000	11.4000000	8.7203000	10.6210000	8.2971000	7.3016000	8.3672000	7.2353000	9.0907000	8.7503000	8.4326000	7.8363000	7.8657000	8.8009000	5.5659000
6.5187000	8.5804000	9.4337000	6.8096000	7.2924000	8.3048000	10.0340000	8.6683000	7.3182000	7.7512000	8.1625000	6.2347000	8.4411000	8.2289000	8.1668000	6.8149000	10.5250000	7.4124000	8.1575000	12.5650000	8.4545000	9.0667000	11.8480000	9.3144000	8.3816000	9.1669000	10.4380000	8.9335000	9.8296000	8.2971000	7.2957000	8.3335000	7.7976000	8.9954000	8.6047000	8.4243000	7.9440000	8.3334000	8.8965000	5.2106000
6.8608000	8.0400000	9.2216000	7.1117000	7.3743000	8.6106000	9.1053000	8.4300000	7.1742000	9.5334000	7.7299000	6.6276000	7.6581000	8.0324000	11.4430000	7.2644000	10.1900000	7.5687000	7.9746000	12.2830000	8.1077000	8.9750000	11.4850000	9.8425000	8.2628000	8.6482000	10.7540000	10.8850000	9.8236000	7.5863000	6.9977000	8.3206000	7.6961000	9.2694000	8.8850000	7.6478000	7.8415000	8.3445000	8.9445000	5.7380000
6.7497000	8.2870000	9.0768000	7.1596000	7.2706000	8.4531000	9.3221000	8.3552000	7.0528000	9.0748000	7.8249000	6.7528000	7.8466000	8.0359000	10.4030000	6.9334000	9.8564000	7.8251000	7.8487000	11.7950000	7.8360000	8.8178000	11.5080000	9.6400000	8.3454000	8.2343000	10.5930000	12.0810000	9.5136000	8.4669000	6.8180000	8.2020000	7.8009000	8.4383000	8.9809000	7.9940000	7.8437000	8.0964000	8.7395000	5.5658000
6.9007000	8.5862000	9.0079000	7.2406000	7.6011000	8.5190000	9.2528000	8.4160000	7.3726000	9.2288000	7.9347000	7.0714000	7.8364000	7.9760000	11.5270000	7.1175000	10.0540000	8.1477000	7.8905000	11.8070000	8.1774000	8.9797000	11.1710000	9.7434000	8.6718000	8.2691000	10.5650000	10.3830000	9.5495000	8.7774000	7.2190000	8.0836000	7.7391000	9.8054000	8.7783000	8.0537000	7.8522000	8.5228000	8.4657000	5.8642000
7.0256000	8.7019000	9.2869000	7.0826000	7.3552000	8.4909000	9.9823000	8.7316000	7.4231000	7.9387000	8.0049000	6.1917000	7.9661000	8.3949000	11.2460000	6.8431000	10.4060000	7.9934000	8.1688000	12.3850000	8.8377000	9.0615000	11.6570000	9.6168000	8.3736000	9.1628000	10.1530000	9.3402000	9.7688000	9.9803000	7.3247000	8.2686000	7.7331000	8.7632000	8.7590000	8.4080000	7.9919000	8.4788000	8.7830000	5.5407000
8.0160000	8.2947000	8.1870000	7.8768000	8.6202000	8.4268000	11.3060000	7.3848000	8.2307000	7.7260000	7.4982000	7.9395000	7.5809000	8.2992000	9.8629000	8.7965000	9.0882000	7.9664000	7.7428000	13.6310000	8.2771000	8.6018000	8.1105000	10.5690000	9.0257000	8.2615000	10.2490000	10.1220000	7.7299000	10.4990000	6.3831000	8.6135000	6.8426000	9.7578000	9.1369000	8.3569000	8.3263000	8.3631000	9.1559000	5.3645000
8.1670000	7.7106000	9.1396000	7.5188000	8.6025000	8.5033000	10.6870000	8.1462000	7.5413000	7.0781000	8.0768000	6.7102000	7.9398000	8.5416000	10.4030000	7.2318000	10.2560000	7.9023000	7.8675000	12.6330000	8.0682000	9.0461000	8.7383000	10.1250000	9.0528000	9.1976000	11.6760000	11.2260000	9.0552000	8.8750000	6.6232000	8.6507000	6.9248000	9.3584000	9.1371000	8.7688000	7.5923000	8.3412000	9.0097000	5.6097000
7.1559000	7.9958000	9.2184000	7.0027000	7.4864000	8.5347000	8.3106000	8.5285000	7.6016000	5.7564000	8.7277000	6.3066000	7.5229000	8.2670000	8.3732000	7.1990000	10.8710000	7.8513000	7.3843000	13.7740000	7.9126000	9.4217000	8.5048000	10.4380000	8.5898000	9.4451000	11.4700000	10.0480000	8.9528000	10.0810000	6.6905000	8.1914000	7.5929000	8.8832000	9.1141000	10.3070000	8.2225000	8.5334000	8.7314000	5.3737000
6.8312000	8.2159000	9.6454000	7.1673000	7.6008000	8.5628000	9.9937000	8.2841000	7.4766000	5.8178000	8.4294000	6.2304000	7.4701000	8.4009000	9.5220000	7.9641000	11.3290000	7.6539000	7.5088000	13.3970000	8.1662000	9.4712000	9.0887000	10.7590000	8.6221000	9.3839000	11.4230000	8.4309000	9.6864000	8.6412000	6.8307000	8.8196000	7.4005000	8.7245000	8.9627000	10.0210000	8.0698000	8.3229000	8.8320000	5.4999000
7.4525000	7.8408000	9.6185000	6.9930000	7.9715000	8.7116000	8.4063000	8.5110000	7.5242000	6.4622000	8.0186000	6.1402000	7.5490000	8.3895000	9.7857000	6.7513000	10.8170000	7.9432000	7.3111000	12.8860000	7.8657000	9.1647000	9.1923000	10.4080000	8.6074000	8.9249000	11.3160000	10.6750000	9.5541000	8.3444000	6.3132000	8.3785000	7.4973000	9.0768000	9.1722000	8.9936000	8.3051000	8.4005000	8.6714000	5.4776000
7.1625000	7.8714000	9.5805000	6.8493000	7.4867000	8.5423000	8.0874000	8.1173000	7.5474000	5.9895000	8.3405000	6.3669000	7.4010000	8.3141000	9.1407000	6.5575000	11.3690000	7.5455000	7.3594000	13.1930000	7.5284000	8.9287000	9.0509000	10.2150000	8.3770000	9.1543000	11.7280000	8.7897000	9.8430000	8.0509000	6.5437000	8.0818000	7.0085000	9.5841000	8.7888000	9.5395000	8.1476000	8.0023000	8.7419000	5.4911000
7.2312000	7.8874000	9.5580000	7.1263000	7.6180000	8.2685000	8.1672000	8.5940000	7.2389000	7.2756000	9.1006000	6.2746000	7.4585000	8.6381000	7.9920000	8.3748000	10.9820000	7.8864000	7.4885000	13.6530000	8.4119000	9.8799000	9.2322000	9.9437000	8.3856000	9.9204000	11.3000000	10.3630000	9.4068000	9.8873000	6.5564000	8.7674000	7.1903000	9.1452000	8.9692000	10.7240000	8.1844000	8.6356000	9.0176000	6.0853000
7.2342000	8.1400000	9.5360000	7.1671000	7.4028000	8.5196000	9.4054000	8.6128000	7.4926000	7.2100000	8.3911000	6.1757000	7.4568000	8.2418000	8.5844000	7.1465000	10.6410000	7.9811000	7.5735000	13.1530000	8.7072000	10.3620000	9.6096000	10.4130000	8.7353000	9.3354000	11.0590000	8.7812000	10.1220000	7.6722000	6.4698000	8.3065000	7.3114000	9.2562000	8.9484000	9.3550000	8.1466000	8.6778000	8.6841000	5.7013000
6.8400000	8.4369000	9.6619000	7.6043000	7.5838000	8.6135000	9.9214000	8.3108000	7.4408000	6.6861000	8.3950000	6.2942000	7.2853000	8.3087000	11.6330000	7.5849000	10.8320000	7.3931000	7.5344000	12.3340000	8.8255000	10.2080000	10.0990000	10.8670000	8.7664000	9.3483000	10.3710000	11.0430000	10.0570000	10.1730000	6.7397000	8.6016000	7.1138000	9.2174000	9.0603000	9.7347000	8.2188000	8.6825000	8.8406000	5.4651000
6.8968000	8.3921000	9.7668000	11.0730000	7.3991000	8.3970000	11.8020000	8.4095000	7.2247000	5.5487000	8.3821000	8.7445000	6.8934000	8.5873000	8.3288000	10.1100000	11.1480000	7.5523000	8.2145000	11.8000000	8.4257000	10.1350000	9.1328000	9.5378000	9.0860000	10.3580000	10.5510000	10.7390000	10.4540000	8.9754000	7.5446000	9.1684000	7.5321000	9.3584000	9.0950000	8.1378000	7.9166000	10.3840000	8.7201000	5.4357000
6.8731000	8.8066000	9.9042000	11.0470000	7.4742000	8.5596000	11.9580000	8.4881000	7.4796000	5.6209000	8.5035000	8.5390000	7.0162000	8.5622000	11.8980000	9.8548000	10.9350000	7.5664000	8.2534000	11.9720000	8.4338000	9.9795000	9.4781000	9.7856000	9.0320000	10.3560000	10.5750000	8.8848000	10.4480000	10.4220000	7.4557000	9.0997000	7.6367000	8.6156000	9.0130000	8.3279000	8.0944000	10.6470000	8.8583000	5.3251000
6.7106000	8.7355000	9.7478000	10.8070000	7.5209000	8.5833000	12.0210000	7.8658000	7.3272000	5.4527000	8.3991000	8.8496000	6.9968000	8.5772000	8.2783000	9.4435000	11.1600000	7.0108000	8.4934000	12.0040000	8.2854000	9.7861000	9.9728000	9.6970000	9.0019000	10.5470000	10.2050000	10.1900000	10.4910000	9.2483000	7.5097000	8.9831000	7.3990000	8.9074000	9.1471000	8.1512000	7.9516000	9.8803000	8.8377000	5.3745000
6.9383000	8.9032000	9.9984000	10.8210000	7.5936000	8.7000000	12.1300000	8.2958000	7.4225000	5.6451000	8.4746000	8.8260000	7.0453000	8.5891000	11.3840000	9.7891000	11.0420000	7.7053000	8.3910000	12.1430000	8.5695000	10.0260000	9.7329000	9.7308000	8.7735000	10.4930000	10.5080000	9.1746000	10.5850000	8.1284000	7.7502000	9.1630000	7.6043000	9.1450000	8.7363000	8.3233000	8.0265000	10.1570000	8.9083000	5.4753000
7.5995000	8.2832000	8.7908000	7.1249000	8.4456000	8.3015000	10.0240000	8.2078000	7.7438000	6.7505000	7.5272000	7.4137000	6.8139000	8.3881000	9.7552000	8.1211000	9.7124000	7.9303000	7.5511000	9.3671000	8.4767000	8.2556000	8.8294000	10.2070000	8.9066000	8.6802000	11.6830000	10.5960000	8.1021000	9.2757000	5.9567000	8.3887000	6.8380000	9.2940000	9.5842000	8.5778000	8.6467000	8.5239000	9.7741000	5.3879000
7.7691000	8.3520000	8.8105000	7.3650000	8.5001000	8.4594000	9.2122000	8.3600000	7.6805000	6.9108000	7.5159000	7.0371000	7.0060000	8.6092000	8.3288000	8.2262000	9.7293000	7.8715000	7.6835000	9.1208000	8.5070000	8.5555000	9.0464000	10.4740000	8.8848000	8.5868000	11.3360000	9.5241000	8.1777000	9.0529000	6.1666000	8.6760000	6.8484000	8.5976000	9.2650000	8.5796000	8.6587000	8.3011000	9.8309000	5.5171000
7.0175000	8.1258000	8.8720000	6.9819000	8.3501000	8.3452000	9.2890000	8.7822000	7.8585000	6.2125000	7.8422000	7.4018000	6.8731000	8.3441000	8.7091000	8.0597000	9.6106000	7.1392000	7.4526000	9.2144000	7.8941000	8.1648000	8.8501000	10.3910000	9.1058000	8.3971000	11.0780000	10.0540000	8.5426000	8.9827000	5.7040000	8.2577000	6.8851000	8.5698000	9.8684000	8.5143000	8.3864000	8.4814000	9.9001000	5.2981000
7.8550000	8.7032000	8.3949000	7.3552000	8.8047000	8.4494000	9.0301000	8.5045000	7.7359000	6.8450000	7.5042000	7.8345000	6.9565000	8.5962000	9.2835000	8.4516000	9.3173000	8.0926000	7.1274000	9.2517000	8.3554000	9.2295000	8.7351000	10.3130000	8.8909000	8.3828000	9.3405000	10.4970000	8.2048000	8.1140000	6.1041000	8.4107000	6.7793000	9.0799000	9.4959000	9.5120000	8.8363000	8.4283000	9.9622000	5.4328000
7.7795000	8.3500000	8.2327000	7.5660000	8.7800000	8.2544000	8.9961000	8.2899000	7.6076000	6.8427000	6.9434000	7.7284000	7.1668000	8.7404000	8.5820000	8.3677000	9.0183000	8.1162000	7.5487000	9.9598000	8.5488000	9.0724000	8.5927000	10.2570000	8.8362000	8.7223000	9.7236000	10.7600000	7.8636000	8.0740000	6.2245000	8.3822000	7.0436000	9.6763000	9.4994000	9.3875000	8.6419000	8.6850000	10.0670000	5.5220000
7.3372000	8.3910000	8.4184000	7.4219000	8.7060000	8.3139000	8.5199000	8.1777000	7.8958000	6.9787000	8.0452000	7.8797000	6.8790000	8.4929000	11.4760000	8.0809000	9.0124000	8.1730000	7.0470000	10.1270000	8.3161000	9.2623000	8.5355000	10.4190000	8.9573000	8.5766000	9.2859000	10.8580000	7.9566000	10.1390000	5.9245000	8.2519000	6.8060000	8.6054000	9.4525000	9.8106000	8.6973000	8.9330000	10.3070000	5.3644000
6.8869000	9.6038000	10.4890000	11.0790000	7.4578000	8.5370000	13.2200000	8.2272000	7.0258000	5.3283000	7.3583000	7.8683000	6.8286000	8.2085000	10.3140000	7.1130000	10.8960000	7.1291000	8.4813000	12.5260000	7.8155000	9.7372000	10.3740000	9.3907000	8.3690000	9.7542000	10.9060000	9.0976000	9.9404000	8.4920000	6.6415000	8.7197000	7.2912000	8.9890000	8.5320000	7.9988000	8.1450000	8.6987000	9.3180000	5.3205000
6.7822000	8.3041000	9.7299000	8.6169000	7.5856000	8.5159000	9.6678000	8.3352000	7.2588000	9.0482000	8.9122000	7.3336000	6.9204000	8.6362000	11.1160000	10.2210000	11.4280000	7.5001000	8.7436000	11.6030000	8.0714000	9.0441000	10.2420000	9.7680000	8.4898000	10.0600000	11.4550000	10.3750000	10.4470000	7.9136000	7.3099000	8.5031000	7.2795000	9.2502000	8.8059000	8.3590000	7.8874000	9.1192000	8.8022000	5.3139000
7.0375000	9.1891000	9.8762000	11.8050000	7.3278000	8.5900000	10.9800000	8.3274000	7.4464000	5.6246000	8.4059000	8.5039000	7.0628000	8.4826000	11.5760000	7.6503000	11.4700000	7.8513000	8.0540000	11.4600000	8.1279000	9.9621000	10.0370000	9.6398000	8.4977000	9.6549000	10.9820000	10.2070000	10.1780000	8.3578000	6.7310000	8.8257000	7.3635000	8.7982000	8.9476000	7.7592000	8.0726000	8.7065000	8.8081000	5.5131000
6.9708000	8.3872000	9.7314000	9.2913000	7.4688000	8.5166000	10.6760000	8.3428000	7.5779000	5.6725000	8.7393000	7.1241000	7.0448000	8.7369000	7.9973000	9.9753000	11.0240000	7.5632000	8.6157000	11.9450000	8.2380000	9.5881000	10.0640000	9.6091000	9.2173000	10.8070000	10.1760000	11.4220000	10.4980000	8.0120000	7.6960000	8.8580000	7.5162000	9.0480000	9.0948000	8.2277000	8.0402000	9.1698000	8.9625000	5.4470000
7.0931000	9.1823000	9.9527000	11.8900000	7.4676000	8.3130000	11.0820000	8.0469000	7.2784000	5.4683000	8.2784000	8.7269000	6.9267000	8.5325000	8.7095000	7.6664000	11.4980000	7.5000000	8.0443000	11.7740000	7.9994000	9.7476000	10.1320000	9.5251000	8.5250000	9.9176000	11.2820000	11.1680000	10.0880000	8.4920000	6.1816000	8.4330000	7.3999000	8.3859000	8.8042000	7.9084000	8.1486000	8.6482000	8.9074000	5.5587000
6.9951000	8.8454000	10.1170000	7.0146000	7.7042000	8.7022000	9.6984000	8.3721000	7.4988000	5.7475000	7.7995000	6.5576000	7.0669000	8.8960000	10.2860000	7.0959000	10.9760000	7.1933000	9.0946000	12.1370000	7.7465000	9.1630000	11.6000000	9.6495000	8.5787000	9.7723000	9.5760000	8.4665000	10.0200000	9.5460000	7.4852000	8.1949000	7.1438000	8.9765000	8.7704000	8.9496000	8.1737000	8.5220000	9.4810000	5.1763000
7.0549000	8.1527000	9.7455000	10.4340000	7.4356000	8.4365000	10.0840000	8.4691000	7.4857000	5.7550000	9.0200000	7.3326000	7.1200000	8.6877000	9.6015000	10.2170000	11.2010000	7.6274000	8.8499000	11.5960000	8.0930000	9.4736000	9.9978000	9.6437000	9.3546000	10.7080000	10.1370000	11.1790000	10.4510000	8.7657000	7.4518000	9.0726000	7.3044000	9.4379000	9.3058000	8.1925000	8.0551000	8.8200000	8.9109000	5.4966000
7.0024000	8.9846000	9.9789000	11.9310000	7.6176000	8.2627000	10.9410000	8.6517000	7.3975000	5.7132000	8.3161000	8.5641000	7.1151000	8.4289000	11.0280000	7.7079000	11.3430000	7.3653000	7.6661000	11.9580000	8.0032000	9.5312000	9.9091000	9.6264000	8.4986000	9.9022000	11.3940000	10.7780000	9.9224000	8.7935000	6.7285000	8.6337000	7.7507000	8.9932000	8.7510000	7.9201000	8.1990000	8.8019000	9.0003000	5.3638000
